Reporter Identifier	VALUE	S_N_P/2a-1_OKhymenets_220905
164913	317.29	3.3
164917	200.08	0.02
164920	5933.18	24.68
164922	9213.56	50.32
164925	1092.27	13.95
164927	735369.19	83.91
164929	182.77	-0.12
164935	489.71	5.35
164940	366.96	0.28
164951	1046.66	5.22
164956	106.09	0.44
164958	186.83	1.22
164961	293925.38	72.92
164963	224.61	-0.4
164973	483.77	5.14
164977	556.96	5.57
164984	144.87	0.69
164991	248.11	2.63
164996	122.56	0.56
165002	13010.73	47.42
165005	36315.37	61.77
165013	495.46	2.25
165022	110.4	0.9
165031	207.32	-0.17
165034	165.93	0.88
165038	1625.63	-0.59
165039	603.02	1.14
165048	13288.52	39.21
165055	114.19	-1.69
165056	67.96	-0.38
165057	954.52	2.81
165061	1941.77	33
165064	14603.69	58.41
165071	14640.09	65.82
165073	28978.45	57.5
165076	19728.55	94.3
165100	179.47	0.08
165101	211.39	-1.13
165119	211.12	2.05
165122	196.67	-1.92
165124	894762.47	103.13
165126	364.58	2.47
165129	516.86	3.42
165131	1965.33	8.3
165148	1335.27	21.46
165150	481.99	0.28
165153	1415.02	13.02
165155	672.28	3.07
165161	4011.83	23.76
165164	116.19	0.55
165166	7600.62	36.99
165171	147.65	-0.61
165173	187.79	-0.22
165174	131.27	-0.7
165177	10197.37	53.65
165183	223.71	-0.79
165191	996.22	8.04
165198	907.78	4.83
165200	41690.15	64.62
165204	483.85	4.2
165215	264.72	-0.18
165219	80.63	0.75
165227	595.77	9.08
165230	38968.21	71.93
165232	272.01	0.31
165236	29935.97	74.92
165243	83.75	0.33
165253	4831.06	30.52
165257	411.21	1.62
165263	2717.74	19.83
165268	555.3	4.03
165269	72.75	0.52
165279	934.09	1.98
165280	3552.56	27.53
165281	2381.11	13.79
165286	7854.61	35.82
165289	245.04	1.7
165294	4456.19	27.07
165296	625.06	3.31
165297	299.98	-0.19
165302	7690.78	41.48
165307	186.14	-1.32
165313	102.98	-1.28
165327	1588.58	13.37
165331	538.64	10.92
165334	119.06	0.48
165337	478.44	5.8
165338	158154.26	83.4
165343	4878.32	23.37
165344	9459.81	47.08
165346	18094.65	76.08
165347	948.64	9.14
165348	175.05	-0.56
165349	91.39	-0.02
165355	296.39	1.39
165359	1613.22	16.67
165360	4735.23	22.33
165362	722.38	3.42
165369	871.7	4.13
165370	827.58	2.11
165376	398809.46	49.34
165379	7576.86	24.33
165381	147.47	-1.45
165384	457.49	5.87
165395	1244.06	6.44
165396	200.09	1.09
165397	6264.45	38.37
165400	106.56	-3.06
165404	6866.82	56.64
165409	188.19	0.15
165411	3261.74	10.36
165414	376.83	4.31
165415	132039.9	61.82
165421	649066.79	68.16
165425	67.33	-1.88
165430	8352.22	61.28
165434	602.14	2.71
165435	14587.19	42.82
165436	307.78	5.73
165438	269.18	1.38
165440	979.11	5
165441	347.74	4.43
165448	167.23	-1.93
165456	4689.16	33.67
165457	315.12	4.2
165464	2952.13	37.31
165469	240.74	-0.32
165471	945.74	14.57
165472	7305.94	21.84
165480	116.7	-0.46
165482	112.02	-1.64
165493	2038.09	12.62
165497	2136.37	8.27
165502	13585.93	67.75
165506	430.16	4.25
165511	12615.21	56.29
165512	1612.12	12.22
165515	132.05	0.46
165531	10449.16	52.79
165534	2141	11.22
165536	198.63	-0.77
165541	2941.1	8.2
165546	2059.28	8.11
165552	96.39	1.25
165557	206.87	0.91
165565	358414.01	88.92
165568	712.5	3.99
165573	13779.02	54.86
165579	5249.82	26.89
165585	23173.73	45.21
165587	107678.86	78.6
165590	2621.37	18.11
165594	13408.26	56.02
165595	753334.22	69.34
165607	13168.35	63.73
165608	5775.02	32.39
165611	3759.29	31.42
165620	277.41	2.83
165625	291.86	0.25
165626	8889.85	63.54
165631	239.83	1.36
165632	1594.14	16.88
165636	222.08	0.37
165643	8016.07	42.31
165647	1908.33	14.26
165653	94.04	0.57
165654	3925.39	29.01
165658	2245.73	12.04
165668	3252.87	33.53
165678	2127.69	11.24
165679	3449.63	33.28
165684	104.24	-2.25
165703	585.46	2.61
165720	4252.85	26.15
165727	604.08	4.63
165731	73.11	0.7
165735	20210.8	70.05
165736	22579.89	65.16
165738	6858.95	58.72
165746	1555.4	8.16
165748	1109.33	10.54
165750	215.89	1.3
165754	498.64	3.88
165755	293.8	-1.02
165769	7761.91	40.21
165770	72	0.77
165776	4517.86	30.38
165777	1214.13	3.37
165779	366.54	2.72
165786	7422.87	54.7
165787	195.95	0.24
165789	1937.01	13.32
165792	3095.09	16.3
165796	13605.96	42.63
165806	558.99	10.35
165816	798.19	9.19
165817	67.54	0.33
165819	176.65	-0.22
165820	303.39	0.27
165823	134.84	1.38
165824	720.05	-1.01
165825	7023.9	39.71
165826	289.33	2.35
165836	39518.87	46.78
165838	1399.8	9.68
165842	3823.82	28.06
165843	476.92	3.25
165844	3542.19	19.8
165847	203.06	0.45
165852	2704.65	35.75
165861	1615.41	12.69
165862	326.36	2.03
165865	1617.58	10.95
165866	1252316.59	103.69
165870	934.22	5.68
165881	192.78	-1.54
165885	22959.68	56.05
165886	3457.56	21
165894	74.91	-0.17
165901	320.26	6.18
165908	394.93	-0.88
165911	12523.73	39.99
165913	1850.38	9.45
165917	434.59	3.81
165922	57658.67	72.59
165933	82855.36	89.25
165944	3542.25	28.27
165945	107.69	-2.1
165949	121.02	-2.92
165950	1024.75	4.99
165955	378.23	4.59
165958	80.46	-2.9
165963	2335.84	26.88
165965	151.27	1.78
165973	360980.68	76.29
165976	5009.61	53.33
165979	240.06	0.7
165983	9836.78	42.19
165987	99.36	1.33
165993	9833.59	48.66
165995	502.26	2.47
165998	2664.81	14.1
166010	1509.26	11.78
166017	736.56	6.41
166020	73.91	-0.3
166030	47875.5	63.66
166034	414.25	2.22
166043	3276.12	25.91
166044	868.76	6.44
166046	13333.91	51.88
166048	1253.04	0.38
166050	336.61	1.69
166052	2599.04	12.75
166056	257.59	2.04
166058	111778.75	94.24
166062	232.72	2.76
166068	3974.47	24.8
166071	1678.19	4.72
166079	257.55	3.25
166085	442.28	2.28
166086	316.45	1.94
166101	5504.2	38.51
166102	2436.6	32.54
166108	8445.87	34.6
166111	1141.14	9.85
166116	433.27	5.24
166122	110.36	1.51
166132	1279.84	5.43
166136	2954.56	14.63
166137	5657.43	7.54
166145	1637.07	10.15
166163	86478.62	60.86
166166	166.89	0.01
166170	958.47	10.86
166173	42453.36	113.7
166176	131.42	0.07
166185	358.29	2.54
166190	1832.38	15.49
166191	2663.14	11.24
166193	223.76	-0.98
166195	159.02	1.46
166196	159.21	-3.74
166197	1633.03	18.42
166201	199.68	0.78
166204	2340.68	19.74
166205	2380.74	2.38
166210	589.22	6.19
166212	1291.59	8.49
166213	586.44	3.74
166215	307.17	0.4
166216	12653.08	44.86
166226	29600.15	64.56
166230	128.37	-0.35
166233	380.54	5.05
166234	209.15	-0.33
166239	154.49	0.75
166246	2963.28	33.28
166248	344.89	1.48
166256	14729.7	84.28
166260	137.67	-1.87
166261	194.61	0.1
166266	587.47	-0.81
166267	129.44	-0.73
166271	648043.36	70.41
166277	115.05	1.25
166278	2911.72	25.05
166285	712.79	4.76
166293	60.87	0.3
166297	4359.46	32.38
166305	179883.37	83.04
166306	1344.4	8.88
166313	2136	14.41
166314	10830.86	43.75
166315	3828.5	17.35
166339	42567.6	98.71
166341	368.23	3.8
166344	1117.96	4.89
166345	9201.65	79.52
166353	117.6	-0.5
166363	8710.42	36
166370	134.16	-2.05
166377	8101.93	52.66
166383	394.74	2.58
166386	195.37	-1.51
166387	409.96	4.5
166388	144.39	1.25
166389	11383.73	36.37
166394	1812.62	19.38
166395	11660.83	60.8
166396	459.62	3.79
166399	2731.54	14.84
166400	3667.28	14.5
166402	407.77	1.42
166404	538.65	0.95
166406	8281.16	42.9
166408	993.77	3.48
166412	1669.25	19.96
166415	2575.09	11.2
166418	214.73	1.75
166428	8989.47	52.64
166429	8139.48	46.51
166432	141.11	1.82
166442	82.92	0.28
166456	7799.94	36.99
166466	161.25	-0.03
166470	6879.96	40.81
166471	3899.56	15.98
166474	3946.1	25.08
166478	443.34	3.52
166481	6439.91	40.49
166489	3958.31	33.27
166492	583.37	5.68
166495	105.03	-0.12
166502	511639.84	88.4
166505	65.6	-0.57
166514	2355.31	13.85
166515	1561.79	11.18
166519	254.1	1.9
166527	11100.44	58.43
166535	2956.12	33.03
166536	2601.27	25.51
166541	168.65	-0.24
166544	1397.56	7.65
166549	66427.61	49.31
166551	2026.75	26.72
166553	174.11	1.47
166558	94.12	-0.25
166559	10932.2	42.82
166561	9148.67	35.93
166562	142.5	-0.53
166567	12211.95	54.98
166572	256.71	1.14
166580	2601.96	40.27
166581	7959.2	46.45
166583	599684.96	78.42
166587	140.05	-2.13
166592	5676.91	16.08
166596	6703.69	46.86
166599	107510.68	88.96
166635	54.76	-5.9
166638	88.95	-2.53
166639	272.59	0.1
166648	147.64	-1.34
166650	3757.91	12.4
166651	391.98	0.7
166660	712.65	10.55
166663	736.88	4.77
166665	103.93	-2.04
166671	715.29	6.26
166681	9301.31	43.79
166683	667.21	7.47
166684	2728.94	5.16
166688	40459.18	85.29
166695	279.64	-1.29
166712	4926.75	28.33
166713	238.37	1.54
166714	6438.23	18.89
166717	4227.12	4.89
166727	157.16	0.3
166732	1126.42	13.93
166736	447.51	3.18
166743	125.67	-0.87
166744	3365.26	33.12
166747	14225.61	40.63
166751	400.82	2.82
166755	7774.05	34.94
166760	10058.27	31.88
166769	2417.34	10.95
166771	147.51	-0.77
166773	941.15	3.15
166777	209.95	-0.13
166780	7299.39	64.42
166782	115.59	-0.68
166786	48015.46	79.7
166787	403.84	6.96
166789	110.26	-1.89
166801	2826.59	48.18
166802	5876.8	55.21
166813	19760.16	54.04
166823	13793.48	62.5
166831	910.96	11.85
166839	1659.98	14.28
166840	559.78	1.21
166843	16388.15	34.56
166846	6996.13	24.71
166858	211.2	-0.99
166860	3376.92	23.24
166864	413.43	3.26
166865	184.79	1.04
166876	69177.97	63.89
166879	6781.49	25.99
166880	222.94	-2.07
166885	315.94	0.51
166888	627.58	3.82
166893	288.01	3.6
166896	7640.55	31.93
166903	194.79	-0.3
166915	108.27	-0.41
166918	40334.02	59.99
166920	303.88	1.34
166925	102.58	-0.71
166927	13834.43	43.64
166928	75644.39	60.15
166933	15428	74.62
166941	453.27	2.02
166946	15806.41	52.24
166957	203.62	1.96
166964	15277.19	57.78
166975	6835.5	20.45
166982	24276.17	71.29
166985	12741.99	52.32
166990	56213.32	74.14
166994	14648.28	70.75
166999	135.09	0.3
167003	143390.07	51.51
167007	1743.25	17.58
167013	1560.46	13.36
167030	4115.85	35.23
167033	19625.48	96.92
167035	5264.83	59.79
167047	174.07	1.78
167051	126.37	-0.77
167052	1809.85	13.07
167055	1310.59	12.12
167062	203.54	0.17
167066	332.03	-0.1
167072	4004.89	15.81
167073	4802.74	29.59
167077	2132.6	27.66
167079	10000.97	62.9
167093	19326.11	56.77
167095	237.09	0.74
167097	151.58	1.06
167100	4435.79	24.82
167105	165.48	-1.54
167110	1570.45	9.13
167114	518.5	4.28
167117	543.61	8.79
167121	1274.95	6.15
167128	112.65	0.33
167130	107.61	-0.74
167138	5679.22	48.69
167147	115.13	-3.66
167151	4969.06	27.68
167160	53.66	-3.68
167166	1240.45	11.96
167168	5762.47	36.97
167173	3994.83	41.02
167176	201006.99	120.73
167177	1838.8	16.01
167179	503.01	10.38
167186	134.01	-1.52
167195	76.62	0.82
167201	1126.06	7.88
167203	1962.33	21.51
167208	7366	45.08
167211	115.71	0.06
167218	320.02	1.52
167219	1613.44	21.48
167225	93.04	-2.13
167226	5501.4	28.2
167227	199.45	-0.99
167233	721.93	10.72
167234	88.92	0.49
167237	72.01	0.39
167244	33858.17	70.97
167246	364.62	0.98
167252	7927.63	15.49
167254	340.66	-0.3
167258	115.01	0.59
167266	244.07	-0.09
167268	419.32	2.09
167280	962.03	12.24
167282	473.41	0.9
167292	1322.38	8.32
167294	704.47	5.5
167298	1536.92	14.09
167300	143.37	-1.99
167302	224.02	-1.38
167305	8482.44	50.94
167308	211.97	2.27
167313	412.17	3.59
167316	424.17	2.59
167318	692.22	7.5
167319	135.08	-0.26
167321	2990.51	34.65
167324	4272.18	53.79
167329	6466.95	44.3
167332	140.79	-2.22
167335	2071.76	12.99
167342	77.16	-0.78
167343	10533.3	66.77
167348	165.26	0.46
167353	284.94	1.58
167358	24341.64	60.22
167368	531.07	3.52
167369	207.3	0.76
167373	1184026.46	99.47
167375	769.57	4.81
167377	163.71	0.82
167378	269.55	1.05
167382	2213.19	22.87
167384	4223.84	39.46
167385	626.58	5.46
167389	225.2	2.37
167391	170.53	2.24
167394	25582.12	25.89
167403	185.47	1.51
167412	1614.16	33.77
167413	194.59	1.19
167428	654850.68	89.17
167436	2341.14	16.47
167437	180.67	-0.9
167438	281.47	1.66
167440	3598.6	8.63
167444	1140.86	2.03
167451	157.37	-1.94
167459	297.37	1.58
167460	376.1	2.16
167463	23967.14	56.32
167465	2485.75	16.66
167468	2501.35	24.78
167469	247.58	-0.37
167471	216.11	2.35
167473	5932.55	2.06
167477	132.88	-2.23
167478	453.19	2.15
167485	128.33	-0.13
167492	1809.96	1.17
167495	245.48	2.58
167497	1597.83	11.94
167499	1427.25	9.72
167505	6793.28	22.25
167507	4066.17	25.24
167511	118.28	2.28
167512	10179.38	47.98
167523	202.58	-1.34
167525	1246.51	12.7
167526	626.29	0.88
167529	855.91	4.36
167535	697.6	2.66
167536	261.32	-3.27
167538	6593.13	42.61
167549	7914.34	27.74
167552	172	1.87
167559	4356.11	24.92
167565	94.57	-1.55
167566	1840.48	34.9
167569	102.46	1.12
167571	237.7	1.64
167575	48607.56	74.64
167576	445.84	2.48
167585	2017.03	13.73
167600	484.92	-3.22
167604	271977.45	99.28
167605	88.53	0.56
167606	1020.93	9.85
167608	222.51	0.31
167617	241.14	-0.5
167621	9538.66	75.83
167622	13900.11	52.29
167627	29289.92	100.11
167635	333.59	1.75
167637	963.14	7
167643	6626.71	43.17
167649	125.32	-0.63
167654	16742.58	45.45
167659	783.57	4.37
167664	783.25	5.51
167665	122635.31	61.69
167667	309.36	6.19
167669	1871.61	8.33
167671	6052.17	57.11
167679	101.8	-2.47
167687	70988.08	89.94
167690	287.45	3.12
167693	398.36	5.15
167695	203	0.95
167701	30200.11	48.9
167707	593.36	2.6
167716	15093.17	86.85
167721	72.69	-0.83
167726	5939.8	19.6
167728	114567.9	79.23
167731	1140.56	6.69
167735	137.49	0.87
167738	4315.3	28.59
167741	1080.16	8.1
167743	9143.55	33.21
167744	931.77	5.23
167755	65938.48	60.12
167759	12768.91	53.81
167763	400.97	4.1
167768	675.96	3.19
167773	701.27	6.39
167786	3671.71	10.18
167791	174.55	-2.24
167799	122.33	0.1
167802	64.31	-1.04
167807	153.63	1.16
167811	459.91	9.95
167812	446.62	4.06
167820	3686.85	15.83
167836	67071.15	43.59
167847	15058.99	74.03
167851	272.65	-0.3
167857	1124.53	0.85
167858	1097.44	9.15
167859	236.82	-0.98
167861	2804.55	17.93
167862	19218.19	56.3
167863	236.88	1.36
167868	19010.34	49.55
167875	73.78	0.18
167885	600.1	4.52
167891	3541.39	15.84
167899	8790.42	21.38
167907	4526.32	28.31
167908	521.91	4.21
167910	242.32	0.19
167920	3075.37	5.45
167946	295.28	3.68
167947	1447.88	15.49
167948	2102.04	12.18
167953	2331.42	13.96
167958	1291.13	28.61
167968	149.8	1.05
167977	123.65	1.09
167986	25888.03	57.29
167987	261.03	-0.71
167993	5978.69	47.27
167996	1434.66	11.8
167997	1458.84	7.62
167999	146.58	1.88
168001	35757.6	41.99
168002	346182.86	87.82
168006	1144.56	8.37
168020	344.72	7.69
168022	10223.58	31.79
168024	7577.24	49.9
168026	656.71	3.36
168030	207.96	1.74
168032	257.77	-0.64
168033	180.49	1.79
168042	171.56	0.6
168047	155.62	-1.31
168048	300.1	3.09
168061	3545.36	21.93
168063	2566.15	13.64
168068	7420.71	29.38
168075	280.19	-1.03
168077	989.48	0.97
168081	319.5	1.31
168085	3423.82	11.5
168086	30966.69	71.91
168087	300.88	3.13
168091	3905.72	35.37
168093	3927.68	20.7
168099	2646.14	7.73
168102	758.73	2.74
168105	727.41	10.31
168106	690.86	5.48
168108	1612.86	13.27
168110	332.92	-0.24
168118	343.75	7.64
168124	77.15	-0.95
168127	6357.03	38.05
168129	2275.35	29.75
168130	214.87	1.15
168144	7873.05	65.47
168147	109.76	-1.05
168148	2067.98	18.85
168153	105.8	-1.63
168160	2178.99	13.73
168162	200.68	0.68
168169	5874.39	59.04
168173	767.94	10.08
168176	679.84	1.52
168184	5151.12	16.05
168192	21783.86	87.15
168194	239.53	1.59
168195	253.46	1.82
168202	11276.3	45.26
168207	568.87	2.97
168208	826.9	3.45
168210	11574.57	35.02
168213	243307.45	42.35
168215	473.17	3.02
168224	1235.88	8.07
168229	180.78	-2.23
168230	516.89	-0.32
168244	196.25	0.22
168268	1260.86	7.22
168270	1208.09	2.28
168271	421.63	4.9
168272	262361.78	59.61
168289	108.56	1.21
168292	82.83	-1.52
168311	133.42	0.95
168312	423.14	1.52
168329	126.97	0.01
168350	906.15	2.22
168356	22663.92	89.02
168361	946.25	4.55
168370	2396.04	11.03
168375	891.83	8.06
168383	3505.81	28.07
168384	12176.88	36.17
168386	163.31	0.85
168389	186.63	1.81
168393	149.23	1.77
168402	7228.91	35.95
168407	69.1	0.23
168412	486.31	-0.86
168414	178.49	-1.87
168425	10553.89	58.41
168426	52.32	0.82
168429	114.74	0.06
168434	409.37	4.88
168436	96402.33	95.26
168440	7155.87	31.98
168447	4329.65	28.84
168448	42557.54	57.29
168452	674.65	6.09
168454	253.77	2.41
168470	7403.07	37.45
168472	176.11	1.17
168473	16517.07	42.34
168478	18735.86	83.95
168479	19740.64	76.99
168491	87216.57	59.76
168498	5745.87	47.48
168505	2079.77	13.72
168523	73379.9	87.9
168528	6150.92	20
168530	319.91	-2.08
168534	1045.24	8.99
168543	628.23	3.67
168544	96.16	0.73
168546	29505.66	91.73
168561	369.6	4.48
168564	6989.26	34.49
168565	2793.06	12.54
168570	1677.08	7.52
168572	607.29	4.53
168574	820.3	4.04
168582	13277.77	54.24
168584	684.66	5.59
168588	6740.06	71.22
168589	5766.4	23.9
168596	1195.85	11.02
168607	454.89	-1
168609	4486.17	7.22
168619	2961.9	10.37
168621	105.39	-0.67
168626	125.96	-0.01
168631	1685.19	15.38
168643	112.09	-3.84
168667	2267.01	22.02
168681	193.41	-0.48
168682	5789.67	42.06
168683	514.53	2.73
168694	271.95	1.51
168696	2466.52	22.35
168706	1049.26	8.09
168708	15520.08	42.73
168709	79888.39	48.89
168712	1728.45	5.31
168716	2538.13	17.4
168717	196.98	-0.41
168721	558.41	7.74
168722	1933.14	14.71
168724	741.56	5.36
168727	2932.43	16.06
168728	699.75	9.02
168731	1000.81	4.91
168734	143.97	-0.84
168735	195.24	-0.6
168740	317.64	2.78
168741	20839.1	51.01
168742	67.39	-4.95
168744	20613.83	52.99
168751	3018.77	8.33
168754	150.24	0.89
168764	865.96	0.89
168773	109.43	-0.34
168774	345.29	1.33
168775	13359.16	40.42
168787	1047.25	7.54
168788	3083.23	19.85
168789	12413.89	48.94
168794	306.25	2.86
168798	136.25	-1.17
168804	2029.27	14.82
168805	537.13	5.29
168806	626.64	5.25
168813	93.88	-2.01
168814	391.07	3.61
168815	2376.24	21.17
168819	4907.63	42.56
168822	451.39	4.47
168826	285.31	1.66
168829	92.56	0.54
168835	187.35	-1.44
168840	1210.95	10.35
168842	38671.64	71.51
168843	150.62	-2.14
168845	12869.6	55.01
168859	12962.94	37.42
168861	59044.26	74.95
168863	9048.2	46.37
168871	313.47	2.12
168872	39998.23	63.24
168879	4914.37	38.07
168882	683.61	5.27
168890	1108.31	20.6
168900	232.37	0.35
168904	2337.89	17.96
168908	97.46	-0.74
168914	3160.8	24.68
168915	39684.42	66.65
168924	630.49	2.12
168925	173.65	0.69
168946	8477.46	61.01
168948	144.82	-1.88
168951	19429.56	45.34
168952	945.53	7.18
168964	4073.21	3.76
168970	230.95	2.55
169001	188.64	-0.9
169003	106.28	-0.1
169023	1380.5	1.39
169039	798.37	10.45
169040	167.19	-1.31
169041	11334.28	89.39
169042	4127.76	42.01
169049	1046.24	18.91
169051	303.62	2.76
169064	1987.11	18.82
169068	29353.4	67.84
169075	1672.52	9.93
169078	2828.05	35.69
169082	6190.39	23.62
169086	643.58	3.36
169095	122.02	-0.32
169105	626.88	4.4
169106	3036.99	23.19
169116	1947.13	20.71
169119	205.12	-0.64
169123	2055.74	13.08
169125	1456.3	13.76
169128	188.6	-0.16
169133	173.33	0.11
169136	147.59	0.76
169139	117.73	-1.72
169155	1901.53	17.71
169158	98.56	1.07
169168	5297.24	43.55
169171	5625.86	47.69
169176	621.98	2.42
169179	389.38	0.04
169180	145.73	1.61
169183	1674.35	7.09
169184	289.79	7.28
169185	153.86	-0.29
169187	6441.1	51.7
169189	270.29	-1.44
169191	1906.96	11.23
169202	268.34	1.58
169205	452.24	4.67
169211	115.73	1.31
169212	6951.73	27.11
169215	1342.86	12.47
169221	66269.18	72.36
169226	389.66	-0.12
169230	13671.08	59.63
169234	8388.56	41.5
169240	127587.71	106.29
169243	20056.57	79.93
169245	124.07	0.59
169248	142.69	0.14
169257	306.23	3.53
169261	9904.02	45.09
169275	288.05	2.12
169278	45968.78	40.98
169279	6504.75	32.36
169282	8917.27	76.98
169287	3901.76	14.97
169289	2175.6	9.59
169292	958.23	4.81
169298	206.8	1.29
169301	129.14	2.17
169302	1180.2	6.2
169305	1186.34	1.02
169311	243.28	-0.66
169312	479.04	3.76
169314	62269.47	58.33
169324	125.86	1.33
169331	247.21	1.16
169334	254.86	1.17
169344	301.94	-0.33
169345	5923.16	26.62
169349	291.11	2.07
169352	228901.66	95.32
169363	6612.45	44.38
169367	1500.75	7.02
169378	150.71	1.41
169382	5616.97	35.17
169383	201.74	3.98
169385	5271.3	25.07
169392	4246.32	18.59
169395	1726.56	15.12
169402	121.33	0.97
169409	90.06	-0.5
169413	412.28	2.28
169414	288.87	-1.24
169421	407.93	2.26
169428	168.2	1.29
169429	16552.91	44.99
169431	4521.94	40.55
169440	10462.51	48.3
169453	401.13	1.53
169455	12783.53	19.16
169462	1405.97	11.79
169468	221.02	0.52
169469	173.94	-0.72
169472	171.18	-0.36
169473	132.28	2.07
169476	22854.2	84.03
169477	9354.39	55.94
169478	611.41	3.62
169493	114052.88	71.93
169496	1061.84	17.32
169499	503.08	-0.02
169512	1711.92	8.32
169514	4414.3	36.21
169515	437.6	5.85
169525	136364.87	77.01
169526	9717.45	71.67
169529	5001.77	32.84
169538	184.13	2.78
169540	680.31	3.72
169560	18410.23	43.36
169562	678.78	6.95
169563	2276.83	14.16
169567	138.29	-1.68
169568	204.91	0.14
169571	541.21	3.82
169575	1471.91	8.12
169587	176.04	1.84
169590	247.3	0
169595	9607.73	68.9
169601	224.98	0.2
169607	27181.24	91.81
169608	1954.07	5.31
169614	1525.45	10.99
169615	99.37	-1.12
169616	66811.56	76.09
169620	17640	66.83
169621	7461.08	61.02
169622	121.25	1.67
169629	345.11	-0.51
169639	4610.43	35.79
169642	143.74	-0.06
169646	10747.97	67.43
169647	30583.66	65.13
169650	164.25	1.39
169657	10844.86	32.84
169663	267.18	-0.06
169668	1110.6	4.68
169670	557.26	2.9
169674	1805.37	15.51
169676	7243.5	43.97
169678	157.04	-0.01
169679	749.16	3.08
169680	252.66	-0.37
169689	184.93	-0.5
169704	93.84	1.03
169707	13440.26	40.87
169714	596.84	4.82
169718	38208.89	60.7
169723	312.36	5.29
169728	1964.34	10.23
169730	57.87	-3.53
169750	3716.75	29.69
169754	7696.36	44.87
169760	4882.02	16
169761	124.28	0.05
169770	119.02	-1.46
169776	186.86	0.32
169779	3206.04	28.27
169781	8639.17	38.03
169783	232.97	1.37
169787	384.09	-1.44
169792	1372.69	14.2
169799	126.35	0.11
169807	98771.62	81.2
169809	200.95	-0.97
169815	2296.55	16.59
169828	1110.22	7.03
169837	110.3	0.23
169842	177.03	-0.32
169845	2910.45	19.34
169848	836.46	8.07
169853	85.32	0.28
169857	4120.97	60.08
169864	211.45	-0.48
169872	35983.03	115.55
169875	69424.69	83.99
169877	1522.91	13.57
169878	1254.8	9.68
169880	342.39	3.33
169884	2097.58	14.47
169895	1301.47	11.23
169898	1407.24	9.37
169900	216.99	0.68
169909	937.97	7.75
169934	268.65	0.58
169935	776.32	7.23
169945	35307.3	77.28
169947	10823	71.97
169949	18963.14	62.74
169951	713643.87	92.54
169952	719.68	13.77
169954	10441.26	27.61
169963	3429.61	19.69
169970	171.84	-0.43
169972	230.3	1.09
169974	1032.04	5.67
169981	91.74	-0.27
169984	220.54	0.2
169985	13800.2	51.52
169987	605.55	5.76
169988	3757.23	16.16
169990	87008.35	92.62
169995	571.3	4.94
170016	231.72	0.34
170017	10310.86	32.53
170018	334.29	2.03
170031	244715.63	69.78
170034	1436.61	21.49
170038	47963.58	43.1
170041	26887.35	38.92
170046	711.67	4
170047	170401.91	57.48
170049	16698.89	44.89
170057	364.25	1.09
170063	220.76	-1
170069	77482.1	77.46
170083	1121.71	15.05
170087	9523.21	50.6
170090	145.82	0.69
170092	219.09	-2.36
170093	28297.43	78.94
170096	25595.38	59.66
170099	182.65	0.16
170102	19216.88	36.96
170108	126319.8	115.3
170116	126.46	0.78
170126	915.45	7.12
170127	116.44	-0.81
170148	267.83	1.34
170156	449.57	2.81
170165	4486	14.64
170167	1696.84	6.88
170168	2169.78	11.17
170177	92.15	-0.94
170179	90727.45	97.8
170184	32750.49	107.47
170188	25086.51	56.68
170191	82661.27	91.69
170196	629.57	5.81
170202	16141.31	68.98
170211	2723.48	18.25
170215	3292.21	32.6
170220	351.69	0.44
170223	273965.91	57.67
170227	3029.33	21.14
170231	2292.22	15.92
170235	65836.69	67.33
170242	9398	63.44
170244	5256.93	36.63
170246	549.69	6.31
170247	1237.21	27.07
170248	1293.91	20.94
170253	754.41	6.04
170254	118.37	0.41
170258	219263.17	80.48
170260	320.67	2.06
170264	132.46	1.84
170266	87.67	-3.56
170270	525.52	1.89
170281	98453.56	90.14
170284	2773.76	18.12
170285	12987.88	55.75
170287	310928.18	120.97
170288	638.69	1.12
170295	266.21	2.68
170312	11902.72	32.06
170315	816253.18	105.37
170316	6175.89	44.51
170317	1299.78	10.05
170320	335.78	-0.78
170322	2269.74	13.6
170323	1728.91	14.85
170327	189743.85	100.44
170332	413.14	3.54
170337	1107.49	6.04
170338	101155.43	57.54
170351	632.39	2.78
170352	228.65	3
170354	6492.38	53.33
170355	130.89	-0.64
170359	5351.22	61.11
170362	418.67	1.62
170365	2237.84	28.87
170368	629.39	4.5
170374	2242.98	9.05
170375	5667.96	36.01
170380	714.91	6.47
170381	24444.42	73.1
170396	74.77	1.3
170400	393482.43	97.08
170405	277.72	0.15
170408	66.47	-0.25
170409	1515.14	9.34
170410	6725.69	40.55
170411	15286.47	45.41
170412	5503.15	27.38
170416	2965	27.74
170419	24514.04	75.91
170422	164.86	1.97
170428	4585.41	50.04
170447	2664.47	6.9
170453	2894.62	17.49
170455	504.15	3.59
170458	868.7	6.72
170461	123.52	-1.09
170463	324881.92	70.91
170464	626.58	3.86
170466	973.72	6.23
170467	13848.37	25.09
170468	7625.81	26.29
170472	41271.1	71.09
170475	4022.53	17.23
170489	238.65	0.27
170495	18839.7	55.75
170500	129152.98	77.29
170501	29109.75	61
170503	2312.5	23.81
170505	51667.88	59.58
170508	666.23	1.76
170515	315.23	2.48
170518	228.74	1.49
170527	2442.37	13.73
170529	716.44	5.49
170532	5699.52	48.56
170533	284.74	2.48
170535	7188.26	22.59
170536	5029.36	23.6
170538	12437.59	80.94
170540	1121.44	7.9
