Reporter Identifier	VALUE	S_N_P/8a-1_OKhymenets_220905
193551	258.34	1.31
193576	3486.73	11.16
193582	212.97	0.15
193585	286621.54	119.43
193586	992.06	-0.01
193596	458.94	3.62
193598	4419.41	12.98
193606	19595.05	43.3
193609	4709.55	12.33
193615	25729.74	54.49
193617	967	4.31
193619	14184.88	61.56
193621	12624.15	36.34
193628	24379.35	75.98
193629	428.63	1.57
193634	1941.07	12.99
193644	371.2	1.88
193647	24804.74	79.6
193653	3335.8	10.22
193655	1012.77	2.61
193656	7657.06	14.63
193657	467.08	9.78
193658	411.95	2.22
193661	1740.77	3.61
193665	2615.33	13.4
193666	28671.71	72.11
193667	914.88	4.19
193670	19683.63	56.46
193672	636.52	2.99
193676	6965.96	24.91
193677	474.39	2.17
193683	530.09	0.49
193687	24442.42	28.67
193689	136.67	-0.96
193695	11383.43	44.14
193701	167.53	0.03
193716	2196.46	8.7
193717	8471.67	40.43
193720	739.51	2.19
193721	37869.48	90.97
193734	110.62	0.81
193735	518.3	1.61
193743	610.37	-0.46
193752	2074.61	13.63
193754	371.43	3.63
193759	289.44	1.51
193762	196.79	0.22
193764	263.51	-0.56
193773	255.83	-2.09
193786	2752.58	9.99
193787	1492.16	5.86
193795	305.55	-3.03
193798	34553.37	53.97
193802	28395.53	84.18
193805	49806.91	71.88
193808	1527.12	3.26
193811	998938.22	48.02
193817	3492.2	8.52
193821	17775.8	46.34
193823	440.8	-0.99
193830	3059.11	3.22
193834	160.38	1.29
193837	407.91	3.54
193839	635.15	0.79
193841	382.13	0.28
193842	2772.12	6.21
193848	9985.19	20.32
193851	8610.8	22.5
193857	2355.63	9.08
193860	174.66	0.77
193865	3670.92	15.05
193869	432.59	4.98
193873	210.96	-2.69
193875	1134.53	3.78
193892	43561.65	72.51
193893	14792.95	42.37
193896	162.75	-1.4
193899	434.65	2.37
193902	7953.35	45.54
193904	2667.6	8.83
193906	160.39	-1.06
193909	2167.68	13.98
193913	391.13	-0.63
193930	278.69	-0.03
193932	152.9	-1.84
193936	12014.05	59.23
193937	63.15	-2.08
193939	294.2	1.08
193940	1938.37	13.87
193944	329.27	-2.47
193946	682.85	3.14
193947	14395.57	60.03
193950	1591.69	12.16
193959	245.99	-1.07
193960	23613.54	60.53
193963	2813.46	16.79
193967	78594.96	80.84
193975	230.42	0.09
193981	385.75	-0.08
193986	849.9	1.41
193991	263.13	1.28
194000	11678.36	19.45
194003	863.96	3.44
194013	7839.69	54.3
194015	30848.36	49.98
194023	478.24	0.24
194024	7519.28	33.63
194026	408.24	1.47
194028	150.5	-2.08
194035	2716.94	12.13
194041	4884.01	20.4
194045	174.24	0.5
194048	192.26	-1.98
194052	17842.94	76.45
194067	384.82	-0.69
194068	2510.21	22.43
194071	1225.26	6.38
194072	539.11	2.55
194077	575.03	2.78
194079	5157.95	13.21
194080	1338.34	2.27
194081	194.08	0.78
194086	11186.08	22.14
194088	989.13	4.45
194092	3645.37	20.95
194094	673.97	4.86
194097	10922.9	65.58
194101	249	-0.61
194103	280.57	-0.7
194109	310.05	-0.55
194112	1869.46	10.45
194114	5313.6	22.9
194115	5108.91	7.8
194118	146.83	-1.37
194124	20400.88	57.19
194134	72440.52	103.56
194135	369.66	-1.91
194139	682.69	2.36
194140	266.86	2.12
194142	4410.74	29.7
194146	2562.37	13.48
194161	809.17	3.77
194165	196.63	-1.13
194168	573.48	2.34
194171	1135.38	7.34
194177	234.83	0.37
194179	289.78	-1.22
194184	290.16	1.44
194188	239.66	-0.65
194196	2488.79	4.04
194202	772.4	4.71
194205	362.03	1.51
194210	1128.05	2.3
194211	825.31	4.24
194212	4724.18	13.61
194214	1827.1	7.17
194221	8408.49	13.42
194223	1818.16	12.95
194242	720.65	2.26
194243	90130.21	36.84
194249	175.66	-1.27
194263	2319.12	3.28
194266	4308.85	17.83
194271	370.26	1.36
194279	253.02	0.87
194281	206.01	-1.13
194282	3806.38	20.28
194286	1946.09	4.68
194293	1040.6	4.87
194295	201.6	0.47
194298	329.92	0.93
194299	1629.04	12.67
194307	404.67	2.63
194314	1213.74	4.76
194317	184.23	0.04
194318	18698.26	73.44
194320	371.11	1.14
194321	1367.26	6.68
194325	23359.57	60.17
194326	14960.1	19.21
194327	47220.09	31.59
194328	318.79	1.46
194339	1427.13	6.97
194340	718.76	2.91
194346	56385.33	58.01
194352	4985.16	22.15
194353	9520.4	19.26
194365	1364.99	5.59
194368	5064.85	23.36
194369	1811.18	10.08
194371	5664.23	18.56
194377	412.35	0.18
194378	431.82	-2.27
194382	234.34	1.27
194386	308960.65	76.63
194394	808.39	4.25
194399	10127.43	25.07
194409	3875.5	13.93
194410	206.64	0.51
194412	6865.45	28.77
194413	283.76	2.01
194416	4241.29	22.05
194422	191.66	0.65
194423	4456.76	13.78
194430	103561.84	46.44
194432	474.03	1.06
194433	398.57	2.34
194434	1552.51	3.39
194437	267.09	0.14
194440	1014.5	5.28
194441	773.88	4.39
194445	243.9	1.54
194447	3564.26	29.03
194455	767.99	3.12
194460	39420.89	95.39
194463	17680.89	56.9
194466	209.04	-0.63
194470	172.01	-0.72
194477	558.45	1.8
194488	8236.93	37.22
194489	44377.47	74.67
194493	3192.78	12.31
194494	207.82	0.21
194496	8886.63	56.34
194498	461.6	2.25
194502	5470.56	8.66
194512	5048.98	13.07
194517	944.57	4.22
194521	1550.67	2.3
194526	387.24	1.26
194528	2370.39	6.19
194530	360.35	-0.02
194532	67716.71	97.64
194541	4156.89	25.9
194546	308.66	0.29
194547	2510.33	13.74
194554	18779.07	44.65
194563	15510.23	68.6
194565	1625.9	7.37
194567	1473.55	9.82
194568	1733.19	6.55
194575	180.41	0.4
194586	358.3	2.86
194589	7417.17	47.4
194597	4927.15	18.33
194600	2482.5	17.24
194601	501.46	4.58
194602	178.67	2.23
194605	1872.77	18.68
194609	280.35	-0.2
194612	299.88	-0.75
194620	259.06	-0.99
194621	218.08	0.5
194623	287.17	-0.79
194628	376.43	0.32
194633	1367.97	3.59
194637	18454.81	67.21
194638	123.82	-0.67
194641	209.7	0.51
194644	90081.4	110.24
194647	553.49	1.85
194654	764.05	1.5
194658	495.63	2.34
194660	2109.87	8.41
194678	175440.43	91.43
194679	1569.57	8.13
194682	343.91	2.17
194689	50128.31	66.18
194691	5402.31	9.73
194695	469.77	1.4
194697	381.26	0.5
194700	11572.17	32.39
194708	1969.26	9.83
194709	637.79	3.13
194710	3444.74	11.29
194717	619.66	0.87
194721	7340.86	7.04
194724	363.06	-0.39
194727	539.35	0.25
194729	317.66	-0.33
194736	2102.13	5.49
194737	4559.19	27.92
194752	230.98	-0.04
194763	6058.57	13.48
194776	4611.23	20.35
194779	14852.11	36.65
194782	53895.5	55.55
194788	8264.75	26.16
194802	565.06	-0.45
194804	759.08	3.32
194805	11551.77	26.69
194807	6139.33	24.08
194808	245.92	0.28
194820	460.26	-0.76
194821	3058.19	13.77
194823	2192.73	13.3
194837	778.92	4.91
194845	275.79	-0.16
194856	165.45	-0.31
194858	507.26	0.34
194861	10354.89	33.53
194869	391.22	-0.17
194871	6115.23	33.8
194873	1437.73	16.28
194874	382.17	1.53
194883	2128.73	18.27
194888	233	0.02
194890	9845.59	34.91
194891	239.52	1.28
194900	7024.5	15.29
194902	206.38	-0.75
194908	7209.18	29.38
194909	177.76	-1.2
194923	178.15	-0.63
194924	298.13	-0.15
194925	5863.8	22.69
194927	84337.06	109.63
194936	3089.93	13.65
194940	249.78	0.05
194941	337.87	3
194945	1272.07	3.77
194946	2515.49	10.46
194950	263.99	1.28
194952	176.27	1.48
194955	232.33	-1.9
194964	296.21	1
194975	270.72	-0.79
194978	1613.55	10.94
194980	16049.08	28.04
194986	383.08	1.27
194988	5437.07	22.81
194997	239.82	-0.09
195002	323.97	1.16
195004	2239.61	8.26
195021	35957.64	66.54
195022	217.02	-0.43
195026	6837.22	33.38
195028	137.68	-0.86
195031	212.5	0.31
195035	128.83	-1.11
195036	785710.33	112.02
195039	402.6	0.32
195040	282.54	1.85
195042	33323.17	30.17
195045	779.7	-0.52
195064	1794.52	4.69
195072	118.57	-2.18
195075	1708.64	9.31
195078	190.24	-1.97
195079	257.43	0.15
195082	1546.87	5.27
195083	340.97	0.42
195090	3815.37	15.31
195097	2653.74	9.91
195105	1453.64	4.74
195114	1092.21	5.25
195121	431.24	3.02
195130	234.92	-3.03
195131	2609.01	23
195132	2358.2	5.69
195134	2436.35	11.58
195141	457.98	1.86
195142	385.21	1.79
195150	483.79	1.21
195159	356.82	2.39
195161	114237.15	56.09
195167	25221.4	39.65
195175	326.11	-0.35
195177	9684.51	57.01
195179	18571.68	41.48
195188	182.07	0.79
195189	11721.84	48.08
195192	1089.06	5.05
195205	240.18	1.19
195207	124.97	-0.51
195213	703186.89	71.22
195215	630.24	6.39
195222	232.94	1.21
195226	1818.33	6.8
195241	313.51	-0.21
195255	3312.68	9.34
195263	5593.81	24.7
195267	1176.1	4.18
195276	309.43	-0.21
195277	384.81	0.21
195281	5505.11	16.66
195288	2648.45	7.57
195290	2515.67	1.21
195291	8953.79	22.11
195297	286.1	0.18
195299	254.36	1.25
195304	3981.13	14.22
195306	3433.1	14.48
195310	29998.25	84.85
195326	186.65	-0.61
195331	847.41	3.31
195332	6615.13	27.16
195336	302.54	-0.88
195337	8401.74	32.29
195339	650.68	1.28
195340	45243.07	82.04
195352	4383.51	21.78
195365	3361.59	8.7
195385	2569.54	6.04
195390	75527.35	47.96
195404	179.07	0.54
195416	41918.76	61.73
195432	213.66	-0.01
195445	811.9	2.83
195450	2765.69	17.27
195455	18534.44	76.97
195456	287.71	1.19
195457	15079.94	71.42
195458	264.92	1.04
195463	6372.62	19.82
195464	7088.73	27.42
195465	765.28	3.64
195469	3264	9.78
195478	2178.4	5.6
195484	384.62	0.53
195490	2691.46	19.14
195495	322895.27	70.12
195497	19088.69	43.02
195499	519.08	2.28
195500	734.11	4.68
195505	4005.49	17.23
195508	5548.55	26.4
195515	5694.96	30.46
195519	195.01	-0.05
195525	12795.27	18.62
195528	864.56	4.67
195535	432.27	2.36
195536	2033.52	13
195541	532.8	2.61
195542	323.99	0.36
195544	1098.92	8.87
195553	3264.37	11.16
195561	262.36	0.91
195562	1568.75	5.01
195567	282.61	0.43
195568	206.16	-0.96
195571	485.33	1.14
195577	56262.19	99.72
195578	431.01	1.51
195581	1132.32	3.89
195584	19562.48	63.09
195587	1678.38	10.04
195598	300.5	-0.99
195622	1891.22	7.48
195624	1949.8	7.85
195631	346.53	0.41
195641	285.61	1.81
195643	8968.59	21.19
195644	1863.07	5.72
195645	110325.48	100.75
195648	82481.28	73.77
195655	2101.46	5.07
195657	1829.08	6.79
195659	1438.65	7.93
195671	14719.68	69.15
195683	1420.77	7.42
195690	1680.59	6.28
195693	10971.27	37.38
195696	1880.14	13.02
195702	719.83	5.02
195704	11783.44	63.78
195707	742.11	3.08
195709	1322.68	4.69
195717	168.24	0.9
195718	195427.91	69.75
195726	17264.46	59.14
195731	558.44	3.95
195742	1020.79	0.61
195743	1321.41	4.86
195748	709.7	2.03
195751	5484.31	30.67
195753	3469.51	9.85
195754	261.14	0.46
195756	376.76	1.16
195759	237.96	0.24
195764	566.35	1.98
195766	2077.05	5.65
195769	116.04	-0.04
195776	2999.96	15.28
195779	194.13	-1.65
195780	73947.19	69.09
195785	144.79	-0.8
195786	3862.86	21.96
195788	4144.47	21.31
195804	291.12	-0.79
195806	349.16	-1.12
195809	304.3	0.02
195820	33181.35	58.79
195821	8406.75	29.23
195828	191.43	0.64
195829	367.38	1.62
195838	1956.47	3.84
195840	376.15	2.25
195841	21985.17	94.69
195853	159.85	-0.78
195854	303.33	0.21
195860	700.14	2.46
195865	1114.67	5.37
195867	228.03	0.48
195870	14189.24	25.31
195871	2049.26	11.04
195875	393.5	1.14
195881	4189.09	12.82
195885	235.93	4.37
195887	503.63	3.39
195893	232.01	-0.68
195908	252.28	0.37
195916	157582.88	65.49
195923	314.05	-0.55
195929	2225.55	7.25
195937	252.56	-0.72
195953	595.04	1.77
195955	40229.51	56.31
195957	5166.55	9.79
195958	21546.68	56.29
195966	8787.09	45.28
195976	4356.41	25.11
195982	1152.22	2.12
195986	296.27	-1.46
195988	933.86	1.68
195989	15926.78	56.68
195994	1202.5	4.19
195995	178.49	1.01
195997	10524.16	26.08
196002	9944.32	24.36
196004	281.08	-2.03
196008	1107.79	5.1
196014	486.64	1.92
196021	1210.61	7.25
196022	1460.01	6.99
196031	1952.95	24.69
196037	251.97	0.41
196056	7685.96	22.53
196072	522.48	2.13
196076	2844.88	18.05
196079	346.89	0.32
196081	76552.97	68.35
196088	56472.7	106.87
196095	28767.59	38.29
196096	399.18	2.55
196102	2940.37	16.01
196105	1262134.1	82.25
196106	212808.44	64.12
196110	1894.62	19.73
196111	785.94	6.44
196116	1327.74	8.97
196117	516.62	2.14
196119	1089.78	11.45
196121	395.71	-1.7
196127	322.69	2.29
196129	295.82	0.75
196135	1356.61	6.22
196137	141.59	0.87
196138	823576.39	81.84
196141	550515.96	132.34
196146	484.51	1.29
196154	430.24	1.89
196156	265691.24	75.69
196157	157.01	0.18
196162	3506.59	15.93
196168	4537.69	14.23
196171	4641.14	28.6
196184	2983.51	10.17
196187	2009.98	5.9
196192	1995.98	11.85
196199	601.08	1.68
196212	222.8	1.79
196221	882.16	6.74
196233	6852.86	41.36
196248	455.17	0.9
196253	8829.08	15.28
196256	235.04	1.09
196262	1188.45	5.85
196263	2921.69	12.58
196272	603.77	3.39
196273	465.29	1.92
196274	487.88	0.87
196277	308.54	0.77
196280	1894.73	6.45
196281	27236.04	50.63
196286	786.76	3
196289	477.54	-0.32
196290	2227.47	7.24
196296	7420.64	2.16
196297	3367.47	9.76
196301	281.55	1.1
196303	2122.64	9.27
196304	1433.05	9.31
196305	199.14	0.28
196306	887.98	0.01
196309	2021.3	4.02
196310	3177.15	13.06
196316	276.86	-1.97
196317	831.85	3.71
196325	253.72	-0.85
196334	459.12	2.17
196342	203.42	1.12
196345	502.68	3.69
196370	360.17	-0.3
196373	228221.52	108.88
196376	827.56	3.62
196385	14437.17	36.11
196388	343.05	1.24
196392	241.77	0.72
196397	654.89	3.25
196401	860.36	3.86
196404	3867.88	17.23
196405	14827.88	50.78
196409	182490.51	83.92
196411	388.91	-1.7
196412	7094.19	15.96
196417	1398.46	1.8
196426	2334.85	11.19
196427	19406.32	57.61
196434	215.28	-0.59
196441	1661.79	6.42
196448	105186.02	76.76
196451	703.13	4.36
196452	133.48	0.68
196461	23564.02	53.23
196463	382.44	-1.22
196466	172.59	0.36
196467	185.08	-1.26
196469	3367.67	4.64
196472	1508.53	5.83
196478	405.73	2.76
196482	1706.98	1.3
196485	216.25	1.2
196493	420.5	0.24
196494	702693	81.74
196521	288.71	-0.43
196523	22645.16	79.14
196524	696.39	4.85
196532	22352.37	71.89
196533	14394.49	32.72
196536	232.32	-0.91
196537	437.19	0.04
196539	1254.88	6.97
196543	370.86	1.02
196546	123.5	-2.92
196556	183	1.5
196557	247.58	1.24
196566	5315.01	21.84
196577	312.23	-0.26
196578	401.58	-2.3
196588	522.41	1.78
196590	2011.18	16.24
196591	9316.09	32.83
196593	4011.59	16.29
196595	673.94	4.57
196599	6478.25	60.13
196607	615.77	1.78
196612	2845.12	6.16
196613	284.69	-0.9
196622	690.97	2.74
196624	159.5	-1.46
196630	891.88	5.05
196631	155.64	-2.4
196634	33461.05	87.73
196635	2255.1	14.89
196639	5400.02	18.08
196641	166.81	-3.72
196645	587.46	2.15
196649	114.05	1.23
196650	1945.13	6.04
196654	5230.2	24.93
196657	1754.21	7.2
196658	124.79	-1.02
196662	349.55	2.08
196668	8099.81	18.81
196671	2025.31	9.23
196674	1377.78	5.33
196687	247.77	1.15
196688	292.29	2.8
196689	4568.63	16.8
196692	4537.65	23.74
196695	31860.36	66.56
196699	10447.13	22.91
196700	2261.37	12.8
196711	20290.91	50.98
196722	310.23	-1.82
196735	1337.42	15.72
196741	297.68	-1.86
196742	297.48	-2.65
196743	230.52	-1.03
196744	2147.68	9.82
196745	1960.98	7.26
196749	943.03	4.64
196765	22011.73	66.96
196770	801.18	5.75
196777	259.64	0.41
196790	479.26	1.65
196792	1081.31	5.46
196795	139.2	0.83
196805	836.65	5.14
196811	174.51	0.72
196815	159.2	0.4
196826	4183.54	15.2
196827	39243.31	73.97
196828	2301.85	11.33
196849	8901.59	18.27
196851	4158.4	29.37
196852	1263.99	9.88
196854	413.61	1.56
196856	2371.8	13.98
196864	259.33	1.21
196867	155.29	-1.66
196870	313.72	-1.47
196875	2705.39	18.63
196876	4651.57	39.3
196884	103.37	0.55
196885	1080.82	5.38
196887	204.67	0.76
196889	224.21	-1.05
196891	6508.03	29.55
196893	78811.25	88.85
196899	4508.9	14.64
196901	1259.41	4.6
196916	385.61	1.74
196924	285.66	1.28
196925	8930.24	30.22
196933	156.62	0.18
196936	181.8	-0.02
196940	152.67	-1.93
196942	426.68	0.05
196944	661.22	-0.98
196948	618.91	-0.73
196950	1934.61	7.03
196957	141.28	0.74
196961	331.5	-0.42
196962	9882.22	41.14
196972	1161.69	4.8
196976	362.57	1.37
196981	218.17	0.98
196991	3437.36	10.06
196992	407.92	1.29
196999	8888.44	23.84
197007	347.32	1.07
197008	9219.12	16.82
197013	10487.5	26.08
197020	649.02	6.4
197030	2316.46	4.8
197032	8799.3	46.99
197038	190.27	0.55
197044	1214.57	3.89
197053	435.85	0.78
197056	1745.39	2.09
197061	78081.14	93.54
197063	5168.6	19.41
197073	4898.88	16.71
197075	217.96	0.44
197078	12088.32	52.41
197081	6521.02	31.97
197090	263.26	-0.67
197093	2266.23	6.48
197105	1883.4	6.67
197109	7478.68	36.56
197110	2466.23	14.08
197113	1902.24	5.84
197118	361.66	1.64
197119	137.14	1.04
197126	2687.35	7.83
197127	31108.82	16.58
197129	219.97	0.63
197133	701.23	5.14
197134	149.46	-1.88
197140	3921.05	19.69
197151	711.63	1.19
197155	119565.68	105.62
197165	152.59	-0.09
197166	3153.13	7.68
197167	238.27	1.44
197171	198.77	1.09
197177	4717.48	16.9
197179	41082.75	62.81
197182	18952.8	55.36
197185	114027.74	84.15
197186	1069.15	6.7
197187	478.52	-1.99
197200	243.65	1.07
197203	240.04	1.8
197208	267.25	-1.16
197216	428.59	1.31
197221	8011.08	37.95
197227	216.96	-0.45
197230	5718.58	14.97
197231	2963.62	6.89
197232	2799.54	1.86
197238	101375.27	81.61
197242	1531.07	5.69
197243	163.76	-0.82
197244	418.99	1.57
197249	2128.69	7.14
197251	4386.99	15.71
197253	8873.31	33.4
197256	637.57	2.45
197260	1024.06	1.62
197265	424.36	1.61
197266	1506.99	3.56
197267	812540.2	114.83
197272	619.42	2.69
197282	914.07	7.95
197294	248.54	-2.22
197299	7443.22	13.69
197310	11994.68	35.04
197319	2496.64	5.32
197325	282.59	-0.06
197326	424.71	2.75
197327	8814.88	56.48
197329	298.87	-0.71
197333	14850.2	37.73
197340	702532.18	117.3
197341	385.21	-1.23
197348	2127.64	9.26
197351	679.79	3.93
197353	247.23	1.36
197357	355008.99	84.54
197361	377.76	-0.31
197363	280.13	-0.46
197364	249.07	-4.13
197371	408.44	1.95
197378	40431.7	66.91
197381	3141.09	14.81
197392	8536.84	18.47
197394	4273.59	21.25
197396	285.68	-1.69
197398	308.53	0.68
197400	247.68	-2.34
197404	337.71	2.08
197406	589.16	1.89
197408	249.9	0.29
197413	54632.86	77.22
197423	5008.57	13.12
197431	197.43	0.29
197447	574.11	1.27
197450	185.87	0.94
197452	323.66	-0.19
197453	705.52	4.33
197455	240.28	0.57
197463	350.46	1.09
197464	741.43	2.93
197470	63570.56	66.79
197479	309.1	1.06
197485	288.16	0.96
197486	1669.9	2.9
197488	263.48	-1.14
197491	12725.06	4.7
197493	480.82	-0.42
197496	317.23	1
197499	687.07	1.46
197507	812.18	2.95
197513	48676.1	55.31
197519	31074.49	75.77
197520	5059.39	26.1
197522	1901.69	6.43
197531	195.4	-0.42
197533	259.87	-1.14
197538	4010.13	27.73
197543	8347.78	55.05
197572	378.02	-0.19
197578	1062.48	4.04
197580	40917.26	41.55
197584	3537.87	13.1
197586	7017.52	77.07
197592	355.53	-0.96
197593	242.75	-0.3
197595	207.37	-1.52
197608	174.32	0.08
197613	1159.43	4.35
197614	239.57	-0.68
197622	321.41	1.49
197624	9305.09	34.82
197627	11948.93	21.61
197632	37794.4	81.44
197639	1301.96	3.49
197642	348.24	-1.81
197643	214.57	-0.98
197645	2319.45	18.23
197651	612.02	2.28
197652	4547.77	20.19
197666	1307.6	5.15
197668	10566.52	34.41
197676	1459.41	5.8
197684	5378.06	12.9
197685	539287.11	71.88
197686	334.75	0.01
197691	1695.62	11.13
197694	331.94	0.03
197699	796.64	0.6
197703	143.22	-0.93
197713	6806.09	38.13
197714	466.44	0.72
197724	393.68	-0.34
197726	29541.21	44.12
197727	526.5	3.62
197731	12733.46	60.34
197739	1419.73	5.34
197746	5477.43	19.11
197749	538.45	0.67
197751	723.52	3.44
197752	3930.16	8.49
197753	5093.66	14.39
197762	369.37	0.37
197765	677.1	2.36
197767	440.86	0.47
197774	193.62	0.75
197776	221.15	0.35
197782	4231.81	21.23
197783	206.25	0.66
197797	469.2	0.69
197798	1958.63	5.14
197801	44824.92	49.67
197807	251.77	-0.13
197808	16210.37	16.05
197815	279.6	-3.38
197824	527.08	1.54
197830	3535.98	15.62
197832	7715.69	20.26
197833	220.03	0.79
197839	59558.13	54.76
197846	546.95	4.33
197852	30467.33	64.71
197856	407.87	0.12
197857	35190.87	67.34
197864	2635.36	16.81
197878	2470.31	1.98
197886	566616.43	108.87
197890	1994.47	10.8
197895	320422.03	67.18
197896	228.33	-0.07
197906	691.85	4.6
197907	235.38	0.16
197913	311.21	0.7
197915	204.84	1.08
197925	4036.1	9.94
197929	14527.33	44.01
197936	679.39	2.03
197940	203.29	-0.74
197942	3848.76	10.58
197950	1224.64	1.07
197958	2494.49	14
197962	3951.79	23.16
197968	195.19	0.5
197970	367.53	2.21
197985	824.2	3.2
197987	298.53	1.91
197989	15455.53	35.68
197993	3376.59	28.72
197996	5635.81	24.26
197999	140.57	-0.13
198005	1122.03	0.35
198011	192.43	1.11
198016	299.54	0.46
198017	274.08	1.02
198023	301.61	1.4
198039	216.82	0.36
198050	1199.9	4.14
198054	467.62	2.57
198055	769.8	2.42
198067	3127.88	18.1
198082	416.99	2.09
198084	4741.43	12.24
198091	236.24	0.04
198092	905.6	7.2
198093	28886.11	83.74
198096	313.92	-0.59
198099	27397.94	64.72
198106	247.1	0.46
198123	198.4	-0.51
198133	177.41	0.55
198139	636.84	-0.11
198143	321.29	0.46
198144	172.74	-1.35
198147	12227.78	50
198148	247.74	4.12
198154	5383.03	15.37
198155	473.64	2.28
198164	231.24	0.62
198165	1272.21	6.03
198178	4813.27	9.91
198197	409.33	1.9
198198	795.78	4.64
198200	806.62	0.46
198202	5469.49	23.29
198222	790.18	3.25
198223	182.12	-2.43
198229	322.81	1.79
198232	5353.63	25.72
198237	369.69	-0.62
198244	628.67	3.38
198246	608.25	0.46
198250	242.26	1.2
198252	346.16	1.89
198262	341.68	0.69
198265	352.34	-0.58
198267	180.53	-2.83
198277	17364.49	52.63
198293	214.73	-0.84
198298	12444.06	11.41
198301	776.9	7.18
198305	578.83	2.68
198312	3014.53	10.33
198313	1343.49	4.68
198314	4617.71	28.15
198315	4977.66	23.33
198317	674.48	0.3
198318	45475.5	63.43
198319	1209.8	4.87
198323	314.6	0.2
198324	2718.54	5.39
198328	203.11	-0.37
198329	531.23	4.5
198332	302.94	0.39
198336	450.56	1.89
198344	178.31	-1.5
198345	765.25	6.48
198348	128906.17	101.01
198350	8979.38	27.55
198352	20050.41	43.49
198355	257.89	-0.22
198356	8261.75	34.22
198363	642.24	3.79
198365	970.83	3.51
198370	305.17	0.3
198371	192.98	-1.03
198375	325.27	0.31
198384	18157.13	101.17
198390	1680.4	6.26
198391	14611.43	44.69
198392	331.47	-1.67
198395	1077.83	4.03
198397	164.93	-1.28
198399	234.9	1.43
198405	3096.62	23.56
198419	11843.02	41.39
198420	7903.61	19.96
198421	19827.81	54.11
198422	1229.21	3.79
198424	83.57	0.94
198427	5540.9	25.4
198428	38118.56	97.34
198434	125682.57	97.16
198439	1828	9.96
198456	130.73	1.18
198464	278.81	2.57
198470	188.32	0.45
198472	37357.68	106.68
198473	218683.01	62.41
198479	1333.02	2.3
198483	108.06	-0.58
198486	62074.27	71.46
198488	1284.01	6.19
198492	866.79	4.83
198499	5463.53	27.78
198510	2730.45	10.68
198514	639.41	3.41
198528	180.19	1.45
198534	408.13	1.61
198536	159.59	0.84
198543	269.49	-0.31
198544	1615.4	4.64
198548	11536.83	44.77
198553	113.9	-0.55
198554	114.74	-0.32
198558	12636.77	59.53
198568	204.16	0.32
198574	155.27	-0.27
198575	29778.86	87.56
198576	3555.18	11.19
198581	55048.61	113.06
198586	76167.48	69.46
198592	1195.2	2.44
198593	533.76	4.9
198595	1010.75	4.34
198598	325.44	2.34
198603	404.61	3.08
198606	372.66	2.3
198607	223.9	1.17
198609	288276.54	78.18
198610	7190.71	29.82
198621	1533.63	3.96
198623	397.04	-0.61
198628	1343.34	8.28
198629	306.97	0.93
198630	274.85	0.51
198631	5321.86	37.88
198636	55427.62	94
198638	413.46	2.42
198642	289.67	0.26
198650	549.38	2.35
198651	27945.08	45.95
198659	13138.2	30.84
198663	199.42	-1.93
198664	321.4	7.32
198666	258.81	-0.82
198670	5701.33	16.4
198705	8925.14	53.79
198707	992.71	3.9
198709	5025.33	17.8
198714	11364.9	15
198718	48093	52.24
198723	454.91	2.56
198725	253.53	-0.98
198728	444.83	1.67
198729	481.1	2.44
198737	32830.57	96.02
198746	285.23	1.09
198749	1171	12.43
198750	346.11	0.22
198762	72347.16	76.48
198781	486.55	2.13
198784	24569.65	65.52
198791	161.51	-0.13
198804	508.16	1.85
198809	279.52	-1.11
198811	59485.08	76.39
198813	203.81	0.63
198822	492.89	2.7
198823	397.04	1.94
198837	1624.19	4.34
198839	8383.2	20.04
198841	596.04	1.84
198842	1731.78	7.66
198846	1872.78	5.46
198848	417.43	4.59
198852	346	0.32
198853	156.81	-1.16
198858	1220.19	6.91
198859	8484.3	21.82
198864	365.76	0.44
198872	409.62	0.91
198878	5021.98	25.95
198880	144.96	-0.49
198882	1153.38	3.95
198888	1710.82	7.86
198893	193.23	-1.81
198904	420.09	1.6
198911	31722.22	74.58
198926	269.66	1.31
198928	2859.1	16.1
198929	771.56	3.94
198948	287.23	-0.14
198949	193.59	-2.15
198953	571.56	1.71
198956	198.12	1.02
198965	17721.54	50.05
198967	206.71	-0.43
198968	10907.98	42.8
198970	2437.68	13.39
198974	133.21	-3.26
198978	337.67	-0.82
198981	41552.08	60.03
198982	333.48	-1.14
198983	231.51	0.84
198984	21022.97	74.72
199001	356.18	0.94
199005	1116.85	6.07
199007	782.37	-0.76
199018	414.64	6.03
199020	2334.56	4.75
199021	1221.69	5.86
199024	405.71	1.46
199028	122.98	-2.18
199029	157.23	-0.74
199042	1893.36	6.84
199044	536.63	3.53
199050	962.08	2.48
199058	188.53	0.39
199059	5044.89	27.96
199062	210.4	-0.34
199064	139.56	0.89
199065	320.79	-0.24
199066	5317.2	16.04
199067	157.55	2.38
199070	3975.81	11.5
199074	458.2	-0.45
199093	209.7	1.57
199094	300.19	0.85
199099	1215.27	1.8
199105	316.25	-0.4
199106	2887.44	20.1
199107	515.04	2.86
199112	423.02	0.26
199113	8046.46	52.12
199115	1805.34	4.27
199117	551.09	2.44
199118	11472.83	26.52
199121	8366.51	34.95
199122	172.75	-1.53
199127	9332.12	40.13
199139	288.77	1.02
199145	35377.52	76.52
199160	211.36	1.53
199168	268.35	1.71
199169	38286.88	87.43
199170	53242.7	103.78
